"rating","comment","id","rideId","reviewerId","revieweeId","createdAt","updatedAt"
"3","The ride was acceptable but could be more punctual.","588d2f6b-b852-4beb-9265-7f35fdefa014","358dcfdc-19d7-46c5-9792-db4cafb39e25","1d69f9fe-09f6-4a0a-8dc1-753c6b3015e6","08eb06b4-7805-4b0c-998b-d919358e8b0f","2026-08-29T13:00:00.000Z","2026-08-29T13:00:00.000Z"
"5","Smooth ride and reached campus on time.","1dcfa76a-d759-40cf-b9a0-cdda063ed7ae","9acaa625-8ac9-4eb2-b657-e5fefadadb13","399cdebc-51c2-422b-87a5-220f8cc2d7ac","0b95ee62-3f26-4837-bdb3-8120bae0deda","2026-08-31T13:00:00.000Z","2026-08-31T13:00:00.000Z"
"4","Friendly driver and a mostly smooth ride.","94c993c9-b761-4b9d-85a4-b8e70aa3a014","b054dae5-6749-4f45-bd70-90a5261bb3cb","5a240b3c-f182-4a30-82d1-ae0f6586bff3","a6724b4c-1f36-4019-9072-772bbdeeca30","2026-09-03T03:15:00.000Z","2026-09-03T03:15:00.000Z"
"2","The ride was delayed and communication was difficult.","8d0eb2d0-70e7-4d5a-98f7-fa968fe21ead","f519bf84-2469-4645-94a5-4b64c74736be","e16a421d-031b-47d3-936b-9d6bed68b285","e443e68b-7cb4-4260-8ec6-64c485de79d5","2026-09-04T13:00:00.000Z","2026-09-04T13:00:00.000Z"
"3","The ride was acceptable but could be more punctual.","72fcce67-7a48-45bf-a751-8d8f144846df","78c3715a-e0d6-4e72-8e78-0812a9f0dc30","aa992245-dc20-4688-8711-279522417636","2d02ada0-aefc-4d76-9f2f-c57bee3201ac","2026-09-10T13:00:00.000Z","2026-09-10T13:00:00.000Z"
"3","The ride was acceptable but could be more punctual.","ee9a8fdb-d81f-403b-aaa2-ee782163ecce","505a1ac1-40b5-4652-8fbf-67b3a88f1740","8e8cd61b-b7bc-4aca-9fce-e812388f43cc","15d12fa2-5285-4e19-a290-344ead002d9f","2026-09-20T13:00:00.000Z","2026-09-20T13:00:00.000Z"
"4","Friendly driver and a mostly smooth ride.","a224743b-91cd-4fdd-b45c-d41ac8f6e1bf","78ab243a-4567-42f8-baa5-d6fb3f981e4f","8574ead2-c80a-462a-8ad9-5f880cff1bd5","e977337e-9b7d-4b79-9851-7a31a276eaf5","2026-09-22T13:00:00.000Z","2026-09-22T13:00:00.000Z"
"1","The driver did not arrive at the pickup hub.","f77adccc-f105-4611-b6bf-f914c6e9bfc3","9470df63-a388-477a-ab7c-5c3d550c74ed","6dbaac16-eca9-4619-9461-cf1f791691ff","71cd4f7b-3e01-44d7-9657-d28c4544f992","2026-09-24T13:00:00.000Z","2026-09-24T13:00:00.000Z"
"2","The ride was delayed and communication was difficult.","adcf0748-02e5-4dd8-aa17-b66c1d9bd3fd","f49031a7-61f3-4710-8dca-29a16eb403d0","93fc6c87-52d4-41ea-a349-e5ddc835fe35","5def974b-b8b4-4ef7-8825-5a50ee6710cd","2026-09-26T13:00:00.000Z","2026-09-26T13:00:00.000Z"
"1","The driver did not arrive at the pickup hub.","82ee1e5d-69c6-42c7-bc7f-a0b5e75f2d63","2c6ab345-9777-45b4-a794-95db08ae07c2","cba87ecd-54b1-4aae-9469-fa73c5a1965e","772a4089-be1c-415b-9115-5af745dcbd7e","2026-09-27T03:15:00.000Z","2026-09-27T03:15:00.000Z"
"1","The driver did not arrive at the pickup hub.","2d3a01a2-05f1-4cea-894b-ea71591245ae","e3355ceb-b08d-4951-a32a-8d52582985af","7bb61148-2622-4c7a-a643-c561dfafb01a","04bfe73e-1142-4d3f-8bbf-57dbee041dd2","2026-09-28T13:00:00.000Z","2026-09-28T13:00:00.000Z"
"1","The driver did not arrive at the pickup hub.","7f8a027e-ba20-41f6-826d-18e4ff3a7d18","1b3f6749-f0ae-4234-8f8a-04caf7f11e60","adfaa168-2d4e-439d-b336-2a1e0b068a71","29bb8b65-a83a-4f6b-b7c4-0a86fd9b82a1","2026-10-01T03:15:00.000Z","2026-10-01T03:15:00.000Z"
"3","The ride was acceptable but could be more punctual.","f26e2fd6-e83a-41d7-ae89-4d8954288189","36b2c460-a1cd-457c-92fe-8f2b55f34de3","bc632420-5e50-4e7f-82f8-381b3e8cb729","c283b8d4-e85f-4f55-a686-461ce166d95c","2026-10-02T13:00:00.000Z","2026-10-02T13:00:00.000Z"
"5","Smooth ride and reached campus on time.","8d527da6-0570-4b40-962c-e4b5339b9529","7af251b1-c357-4a1b-bd99-dcc1d92cebaf","4a67ecba-b514-4d87-beb3-0515635ecc2e","dae29690-62f3-4202-8961-05b05ec7dcc6","2026-10-04T13:00:00.000Z","2026-10-04T13:00:00.000Z"
"3","The ride was acceptable but could be more punctual.","6b1c4053-7a19-4d0e-afdb-09c6e162e12b","5b4c231d-27bf-408c-951f-fddd27a7e9e0","83beeb25-e5a8-4d3e-aab1-07e4280fae11","b94bb3da-92c3-4ecf-b576-f9dbbce590b5","2026-10-07T03:15:00.000Z","2026-10-07T03:15:00.000Z"
"4","Friendly driver and a mostly smooth ride.","742bcc6a-0937-4d97-913d-d689db4e1bcd","aced7d47-d250-420a-9774-e2988bf4185a","b9a94dba-cbdd-4dab-b668-c38541a542df","0f35346d-5638-4de0-b685-b0f5e42ff331","2026-10-10T13:00:00.000Z","2026-10-10T13:00:00.000Z"
"3","The ride was acceptable but could be more punctual.","682f87f7-37a2-48d6-9c34-270dcf0eddd9","3e84b24e-d459-4a5c-ab02-b23b20357c43","91b6dba8-c5ee-49b6-8e0e-cdb6deb6d498","b53fb963-29ea-4299-915f-2cf34647fe2b","2026-10-11T03:15:00.000Z","2026-10-11T03:15:00.000Z"
"2","The ride was delayed and communication was difficult.","9bb0dbe5-198d-4900-8c1b-94bc5f03c25e","b329300e-ced4-4596-85e2-2463a21ba4f9","eb966ee8-6300-4734-85a3-fe051d2fa003","95e5d040-6f8f-43de-b101-0a1abbfde269","2026-10-13T03:15:00.000Z","2026-10-13T03:15:00.000Z"
"5","Smooth ride and reached campus on time.","d167a109-48d7-4ea9-9ce4-a75f853b289c","2e26e5e6-8a2c-49a0-9e59-effa2baf3812","b3149c9d-7e24-49af-9af5-ce51be3f88b9","b4419d49-c195-4f67-8a68-1e38418429ef","2026-10-14T13:00:00.000Z","2026-10-14T13:00:00.000Z"
"3","The ride was acceptable but could be more punctual.","71b0b419-789f-4f8a-bf1f-0c631d6d72ab","a7379bc1-41fc-4653-9c0b-b1912b205e68","5b200900-fdec-42f4-bd7a-10e50182556a","ada304c3-1114-48bb-bacb-69446eecee2a","2026-10-15T03:15:00.000Z","2026-10-15T03:15:00.000Z"
"2","The ride was delayed and communication was difficult.","919b10c8-7382-4eed-94e0-a7f3440811eb","6cfcfb66-bb8d-4fd1-8063-a7710b4de356","abc3a47b-8ad1-4b85-9c68-7d9ca2c6091e","ffe56b11-38f8-4fa2-936c-d19021b522b8","2026-10-17T03:15:00.000Z","2026-10-17T03:15:00.000Z"
"1","The driver did not arrive at the pickup hub.","003f28a0-9156-47e1-9df5-00e2406e5d8e","b7ff1174-56c9-45b7-b1b5-f94890f4a440","b9d9e60d-de32-4732-8eb8-480e0e81bcbf","3857e3b0-5efa-484e-a045-2777f41b2610","2026-10-22T13:00:00.000Z","2026-10-22T13:00:00.000Z"
"1","The driver did not arrive at the pickup hub.","8816eac9-2692-41e6-b39b-7951fc28a67f","446815d8-3895-4b64-a9a5-7699f549864d","772a4089-be1c-415b-9115-5af745dcbd7e","93c44edd-bbc5-4ac3-9dba-63f636b8ed0b","2026-10-24T13:00:00.000Z","2026-10-24T13:00:00.000Z"
"2","The ride was delayed and communication was difficult.","f2d88c5c-2357-44bb-a605-82bd8b3aa892","c8978e26-ad18-49dd-bb87-9c0ea1a29e0c","02927b89-ffa8-40e0-963e-2651a35e576d","dbb7296e-eb2b-4e18-9aed-9b61128e1b95","2026-10-27T03:15:00.000Z","2026-10-27T03:15:00.000Z"
"1","The driver did not arrive at the pickup hub.","437a1568-c42f-49e5-b6ce-d1ede1a1e433","cdfa824a-f854-4855-a964-448c5420caed","aa3e3c66-ecde-4e1f-9ce3-1617c0ecdcef","f996d0d8-1d3e-4780-bb40-a3c76aeca0fe","2026-10-28T13:00:00.000Z","2026-10-28T13:00:00.000Z"
"1","The driver did not arrive at the pickup hub.","62db7fbd-25b1-4f52-915d-3a3e82c6295d","bf7e7173-707d-409a-bb59-ec2ffaf87c16","e0ad93ac-7350-43c7-be63-6b8925810342","24be40cc-fd8a-4efb-95f0-6ec1a107c563","2026-10-29T03:15:00.000Z","2026-10-29T03:15:00.000Z"
"2","The ride was delayed and communication was difficult.","6a6987e0-6a28-4cc3-b8af-0be3a6720688","4c1da699-4a95-4e14-9e46-fd8dcda4c5d3","fa4b13bc-6768-4b5d-843e-2b8836ed9113","c3c94b51-2803-4c25-9e1e-bbe1eb6386cc","2026-11-03T13:00:00.000Z","2026-11-03T13:00:00.000Z"
"5","Smooth ride and reached campus on time.","19462960-7900-471b-9c83-a9270eb36c1a","60ea93c4-68ee-45c3-989b-ed8b3a08e7cc","25e86fcd-e6f3-4cae-abe5-69da8dc4879a","f03cb019-ecb8-42fc-ad8b-4be7116d9966","2026-08-11T13:00:00.000Z","2026-08-11T13:00:00.000Z"
"1","The driver did not arrive at the pickup hub.","702ca0cf-4787-4ae0-9eba-f0dd252a2cd4","51a9e42c-d1f6-478c-b886-b626dcbd18f3","11e76d6b-888c-4c86-a3f2-2d4bab255598","998a2999-5be3-435d-8015-2a973a6e97cc","2026-08-14T03:15:00.000Z","2026-08-14T03:15:00.000Z"
"2","The ride was delayed and communication was difficult.","7f7acb58-6387-4248-aa3b-073c85609778","69ee0216-5020-4028-b822-cf3a10cc01dc","2f12a413-553c-4203-bffb-955e3123875f","6a3f9cb7-ea70-4c12-87b0-f7ee4a38b313","2026-08-19T13:00:00.000Z","2026-08-19T13:00:00.000Z"
"3","The ride was acceptable but could be more punctual.","bd6b4681-c32d-4a4c-bdee-29df2d9840f1","61279771-2695-403c-bef6-29837a8ac5cd","7a6f894d-c3ee-4aa4-a5c8-b62bdfa18164","df718002-b68d-406f-af02-b7ebdc19dfaa","2026-08-20T03:15:00.000Z","2026-08-20T03:15:00.000Z"
"2","The ride was delayed and communication was difficult.","dd22da7c-0714-4411-b760-b144932bae2c","9f0f2b67-68d7-468f-af8a-6e7eacc996bd","6afa4784-41a5-471b-8dbf-dcd4ef8d1af1","f7676189-9518-498b-a982-6c245aff61a1","2026-08-22T03:15:00.000Z","2026-08-22T03:15:00.000Z"
"1","The driver did not arrive at the pickup hub.","96166173-328a-4db7-a69a-ea0cd0637416","81a7f5ab-2161-41ba-9b2a-461a7e131be7","b2a75502-d4ef-429e-8b73-61e440e0983f","443d0a1a-c4da-4cf7-9517-4c02de0dff9c","2026-08-24T03:15:00.000Z","2026-08-24T03:15:00.000Z"
"1","The driver did not arrive at the pickup hub.","df1ee3c7-3bfb-48da-9a09-23ef8d0a5659","02b9654f-0b9c-4c0f-8d0b-7ee75d69869b","b3d23434-7107-4dee-ad1b-eebdb7958392","e7cc1cf8-531c-4ba4-ae07-b3b8c7ed12b4","2026-08-25T13:00:00.000Z","2026-08-25T13:00:00.000Z"
"5","Smooth ride and reached campus on time.","380bd9ad-f325-4c45-8773-753c6a1be50b","eab07b26-75e6-4d60-b37d-b2672ac13f7b","5adcb3aa-a473-41ba-8a29-2fa570db158b","c4023d4b-7895-4d6b-ba0a-7cbce21340b7","2026-08-28T03:15:00.000Z","2026-08-28T03:15:00.000Z"
"5","Smooth ride and reached campus on time.","16eda27a-5b93-4806-9078-a2d6bda885f6","4b1e205a-ed42-48bd-b784-7fbcff6779c6","fbb85f19-6812-469a-9a7e-c060b8e1330e","2fd77d02-9eed-432b-bc2b-69984e53b256","2026-08-30T03:15:00.000Z","2026-08-30T03:15:00.000Z"
"3","The ride was acceptable but could be more punctual.","607ffa94-9497-4d5e-a41a-da6118590b98","68e11ca0-3e59-47eb-8235-9af12559df44","4e00ed27-5fe2-4835-b43b-aad7700f4e90","5c76a658-080e-4482-b7f5-3c04ef99ff4f","2026-08-31T13:00:00.000Z","2026-08-31T13:00:00.000Z"
"3","The ride was acceptable but could be more punctual.","d011b791-38c4-48eb-9796-1a00da6d2d8f","2c00669e-dc0c-456d-ba1d-8920b4c821fc","85802130-aece-4a5c-b091-be9de76fa62e","2df45663-f8d0-4308-b79d-fd6c1ff852c9","2026-09-01T03:15:00.000Z","2026-09-01T03:15:00.000Z"
"1","The driver did not arrive at the pickup hub.","0307194e-39ad-4470-b16c-55be0d754086","78e46e6e-9c6f-4b0f-b064-7d4e9460e632","1e8f38cb-b0ae-4701-9268-3c8e55456ef9","b5eb2319-5923-4823-9cfb-fa0ca41f597b","2026-09-02T13:00:00.000Z","2026-09-02T13:00:00.000Z"
"5","Smooth ride and reached campus on time.","fba86a53-81fc-4ed1-b9dc-b1e556cb6437","f64767c4-af3a-47be-acc7-3ea11da42274","09fad991-eb28-483c-a92f-412d005f86e1","e163653a-9bbe-4e9d-81ab-acf5fb7c4166","2026-09-04T13:00:00.000Z","2026-09-04T13:00:00.000Z"
"5","Smooth ride and reached campus on time.","dea3539e-d203-41f1-accf-e9de0eff5fa1","ec18becf-f762-45c6-859c-32b7cb0f07d6","ab1c3a5c-50fe-4a26-b80d-4cd36938d001","2e269fc9-9682-468b-b756-d02e46a395d8","2026-09-06T13:00:00.000Z","2026-09-06T13:00:00.000Z"
"1","The driver did not arrive at the pickup hub.","4e475959-ba98-4e5e-9946-995ad7e5ad9a","70f69ca4-d226-4e06-8c3f-95690772183e","c2109785-34d1-4db4-83fd-a38a96ff6385","fa4b13bc-6768-4b5d-843e-2b8836ed9113","2026-09-07T03:15:00.000Z","2026-09-07T03:15:00.000Z"
"2","The ride was delayed and communication was difficult.","eef81c30-a5f1-4717-9a10-dbb2b8e100fd","9580a374-62b1-4eae-bcd0-ac7f6a06f671","165aff37-2b73-412f-8558-09a275acac4f","61b7de30-6ccf-41d6-881f-85e56e865717","2026-09-10T13:00:00.000Z","2026-09-10T13:00:00.000Z"
"1","The driver did not arrive at the pickup hub.","9c05d436-5a51-4f06-b634-e02bc362b35b","8e78585e-3cca-4d71-ae2d-e3ad9e95dc8b","cd22228b-a880-42a9-b5b5-fa0701f9c386","81213212-6e43-4b70-96e8-51e59fb5e735","2026-09-12T13:00:00.000Z","2026-09-12T13:00:00.000Z"
"1","The driver did not arrive at the pickup hub.","67c488ab-5100-4277-9973-3b97cc8d6dc2","71ad94f4-57f7-4fac-817a-5a2a1cb72cad","e3132854-383b-4d80-b4f9-344261841ff2","2139d70e-ad87-4ff0-985d-00ddaa9d1f33","2026-09-14T13:00:00.000Z","2026-09-14T13:00:00.000Z"
"4","Friendly driver and a mostly smooth ride.","c737f8b2-051f-4780-a88e-a6ce9db938a9","04d4075a-882a-44da-a10d-859151f3b47c","4f582076-f405-4dad-b185-9ae556fcc905","b13dc47d-8a9c-45eb-9dee-0cc214bf6ab4","2026-09-15T03:15:00.000Z","2026-09-15T03:15:00.000Z"
"1","The driver did not arrive at the pickup hub.","29ec5f85-dad1-48ea-a399-56046702ee4d","d27e67f4-e6a7-4cab-9dd0-1692b1b0a82a","df141c8b-23ed-41b3-b69d-5959a4d5207e","f1320520-f547-4abc-be6f-66bd5f323eb5","2026-09-16T13:00:00.000Z","2026-09-16T13:00:00.000Z"
"4","Friendly driver and a mostly smooth ride.","0643b4bc-8506-4741-9cbd-37004f025ff0","28fd002f-07f7-4e68-9dad-d29d9248e218","8c232265-ccb7-492a-b875-50ee8bc45208","c36606d7-b032-4936-8403-b0f1a43f756a","2026-09-23T03:15:00.000Z","2026-09-23T03:15:00.000Z"
"5","Smooth ride and reached campus on time.","e7f3c718-7f6c-4eb0-b017-718d5b617a84","713cddf2-c3b7-4289-8da9-84c9aec1d256","cb1a579d-c56d-40e0-b768-2d2229dc4a47","dc034266-a00f-4347-8cd9-5799da807274","2026-09-24T13:00:00.000Z","2026-09-24T13:00:00.000Z"
"3","The ride was acceptable but could be more punctual.","ff3d781a-9053-4762-8772-727319b4f4e9","97c6b31c-5466-45f4-874b-ec58b23010e4","87c9b6ae-2c7c-4de8-9450-1bd9d4cd713c","17983e48-5904-4312-9f6c-9d6f749c8539","2026-09-26T13:00:00.000Z","2026-09-26T13:00:00.000Z"
"2","The ride was delayed and communication was difficult.","f47023c1-d722-498e-b0ff-ffcef7db4434","c6b6ec8c-fa82-4bc7-811e-2d6a2e654539","4cc1b8ef-4224-4c25-a72f-a96bb3963a45","fb85cd08-9134-4e91-ad82-1bf40b5e18fe","2026-09-27T03:15:00.000Z","2026-09-27T03:15:00.000Z"
"4","Friendly driver and a mostly smooth ride.","27f90c69-d917-4d65-955f-2bb402cbf6a6","4b43287c-b8d6-4144-801f-8fc738d1f660","ce3592dc-d951-4134-a2cd-52dbc233a3f4","7a49978a-5b30-4a61-89ea-d655c3a89110","2026-10-01T03:15:00.000Z","2026-10-01T03:15:00.000Z"
"3","The ride was acceptable but could be more punctual.","283274d7-c107-4bcb-9edc-1f2aad517423","2663d3af-98fe-4997-a9a5-c2079a3eb8e3","a6724b4c-1f36-4019-9072-772bbdeeca30","08fe57ab-1152-4527-a359-68c4e78e68d5","2026-10-02T13:00:00.000Z","2026-10-02T13:00:00.000Z"
"5","Smooth ride and reached campus on time.","812c91b8-8c15-4871-bf7e-833961ab02b3","abd4cbef-dd87-4896-8b4d-0e1f2563b91f","71cd4f7b-3e01-44d7-9657-d28c4544f992","7f819a59-7908-47e3-8d88-f31823ce6b9f","2026-10-05T03:15:00.000Z","2026-10-05T03:15:00.000Z"
"1","The driver did not arrive at the pickup hub.","e964ec9d-86e1-444f-b113-b66ba3f3157c","07b55c01-5682-4721-8b66-2b08d0c5c419","29bb8b65-a83a-4f6b-b7c4-0a86fd9b82a1","08cf7a8e-ecd3-4df0-8139-226218b0981a","2026-10-06T13:00:00.000Z","2026-10-06T13:00:00.000Z"
"5","Smooth ride and reached campus on time.","dd68fdf1-6b08-436e-b4cf-868cde241241","6b14a4fc-2f9f-4e6e-b23d-4e2689cc7ef0","db6d13c6-50ea-4ee7-98cb-daab8b877783","5ab9a35e-6ac7-4156-95ae-cc1e59bb9fa7","2026-10-07T03:15:00.000Z","2026-10-07T03:15:00.000Z"
"5","Smooth ride and reached campus on time.","b9c7aa45-146e-4cb1-9a28-70e9468e03ff","8d0dd793-8e37-43a1-bac8-aa697bd633ce","3857e3b0-5efa-484e-a045-2777f41b2610","984e14a4-a27e-416c-9397-0cf2fb53101f","2026-10-09T03:15:00.000Z","2026-10-09T03:15:00.000Z"
"2","The ride was delayed and communication was difficult.","7b6095a5-ddf4-43d6-a5e7-ba1fd9078a8a","e1833241-4414-40fa-b50b-490641907094","5d577020-68d2-4a61-b36d-861bf1486666","26f04940-3483-4462-a324-84a3c523c941","2026-10-13T03:15:00.000Z","2026-10-13T03:15:00.000Z"
"2","The ride was delayed and communication was difficult.","dd8b65d8-eb72-403f-a6f0-fde0bcf35540","3ac9de7e-bec1-42f7-8fa9-65df107e439c","c4023d4b-7895-4d6b-ba0a-7cbce21340b7","364c0441-918b-402a-a77c-fc9446ad8d71","2026-10-14T13:00:00.000Z","2026-10-14T13:00:00.000Z"
"5","Smooth ride and reached campus on time.","b9d62232-a9c5-45ae-be16-e1d87d25bf67","e18ffa39-51b9-4c89-87c6-2375d3dfec8a","e163653a-9bbe-4e9d-81ab-acf5fb7c4166","1d69f9fe-09f6-4a0a-8dc1-753c6b3015e6","2026-10-15T03:15:00.000Z","2026-10-15T03:15:00.000Z"
"3","The ride was acceptable but could be more punctual.","7fecf667-32c7-49fe-acf7-514227151775","8f6f07bc-40b3-4d20-ad36-f204245382be","08fe57ab-1152-4527-a359-68c4e78e68d5","25e86fcd-e6f3-4cae-abe5-69da8dc4879a","2026-10-19T03:15:00.000Z","2026-10-19T03:15:00.000Z"
"2","The ride was delayed and communication was difficult.","2cff5a41-b456-43bf-af05-6879ae3ba51c","9332f881-ccfc-4094-9dc8-c4d5cd07b1b1","984e14a4-a27e-416c-9397-0cf2fb53101f","a78816e2-8aae-4e54-8410-968bc321f082","2026-10-20T13:00:00.000Z","2026-10-20T13:00:00.000Z"
"5","Smooth ride and reached campus on time.","431e66c7-1470-4a39-bf1f-22b4b2ee5655","ba1e12e2-9eb9-4b6c-a607-fc906828f215","0c422408-fcb3-49ec-919b-15b6c943586f","1de804a1-1c04-4d9b-88a6-03aa475b2f23","2026-10-21T03:15:00.000Z","2026-10-21T03:15:00.000Z"
"5","Smooth ride and reached campus on time.","bef8386b-e6ed-4b73-869a-a95d924dae31","f41ffac4-95e0-499c-9b01-ae2b4bc42c21","e1b6b10d-5653-452d-a57d-24e8752b2f52","fc17bde9-8039-463a-b2df-6dd060d08969","2026-10-25T03:15:00.000Z","2026-10-25T03:15:00.000Z"
"5","Smooth ride and reached campus on time.","fc1e180c-a56c-44c8-ad50-b106a153ced5","d6ebd3f4-914a-4517-9eef-f1d87a4c2492","9beabcea-410e-43e0-9c0e-c32f2476c785","7ecb9a58-e71e-47e3-b199-1b14f78ab1cd","2026-10-26T13:00:00.000Z","2026-10-26T13:00:00.000Z"
"1","The driver did not arrive at the pickup hub.","c2146cf8-1f25-4ca6-859d-d2d0cb1fedaf","48e9d49e-e4c1-48af-887f-45f8af95b056","2cb66b98-63d0-4a21-a9ed-c884d238b71c","50ca192e-d3dc-40d0-996b-6eea924c44d8","2026-10-27T03:15:00.000Z","2026-10-27T03:15:00.000Z"
"5","Smooth ride and reached campus on time.","5e3e5d7e-c7b1-4c7d-b9e0-f603f3a0c568","973aa5ca-1a17-4a55-bc64-48aa4f3d91d9","7cbb830b-c6bc-4fec-a09b-14b8c825bef8","399cdebc-51c2-422b-87a5-220f8cc2d7ac","2026-10-29T03:15:00.000Z","2026-10-29T03:15:00.000Z"
"1","The driver did not arrive at the pickup hub.","323f6d4a-b091-4e75-bfb6-279fc4f36a0e","a9e80342-6cec-42ba-b981-0e229d2d5046","1386d7bb-79eb-4e36-b78d-7ac74357b589","f34b84c7-eb95-4dff-958a-ef69c608f272","2026-10-31T03:15:00.000Z","2026-10-31T03:15:00.000Z"
"2","The ride was delayed and communication was difficult.","31562b51-06bb-427d-aa5f-54c853667417","ab7c2a2d-d1ea-446d-bdd8-99f2f29b6db6","8db40dff-f7cd-4508-9c85-9ffd35177784","12e82429-ecad-4a76-bc1b-fddf73c8c117","2026-08-12T03:15:00.000Z","2026-08-12T03:15:00.000Z"
"4","Friendly driver and a mostly smooth ride.","9a1ee838-7fd5-48bb-8a51-9a0774b395bd","2436d6b5-ff6c-4acd-a0a3-cb8dee6af77e","18da61b6-4b5b-4090-ae04-48fad27b6a3d","ac87c729-c400-43ff-9619-cd867435a982","2026-08-13T13:00:00.000Z","2026-08-13T13:00:00.000Z"
"3","The ride was acceptable but could be more punctual.","9a47d1ca-386e-407a-9a01-37709ac1553b","843d409e-ee28-4db1-8b51-6f0676ff96f8","52467296-cc1a-4959-869c-83e18fa9c89e","a53ad219-be12-4a6b-9852-64dfe8aa6236","2026-08-16T03:15:00.000Z","2026-08-16T03:15:00.000Z"
"5","Smooth ride and reached campus on time.","79119876-248f-4340-8711-24c1521d6775","5dd3314d-5acc-49a3-b1f7-a4223ac2c922","53476aa4-9daa-46aa-9332-69d4a4566a3d","969131e9-4cc6-483d-82f8-990f056d6c5a","2026-08-17T13:00:00.000Z","2026-08-17T13:00:00.000Z"
"2","The ride was delayed and communication was difficult.","087c6858-a222-4338-b6f6-043c568dc303","03036283-52a2-43ac-8f47-2960e7def183","2e418ffb-eadd-4fa8-bcec-343dbb54e803","2b79909a-3fc7-4286-93ba-521d9aa64a8f","2026-08-20T03:15:00.000Z","2026-08-20T03:15:00.000Z"
"5","Smooth ride and reached campus on time.","b47c335a-73a1-4939-b2cd-5ad6d79e85ee","985b307c-1207-41da-bd03-297623770ad0","67279c91-e351-4505-a0ca-11fce52988a2","9beabcea-410e-43e0-9c0e-c32f2476c785","2026-08-22T03:15:00.000Z","2026-08-22T03:15:00.000Z"
"3","The ride was acceptable but could be more punctual.","a2818fa5-0fc5-41de-a709-b70badf3f248","7c840af6-4171-4bcd-bcfb-daf55b13aa67","12ddd1f5-2725-4446-9809-0de923c60573","e16a421d-031b-47d3-936b-9d6bed68b285","2026-08-28T03:15:00.000Z","2026-08-28T03:15:00.000Z"
