"rating","comment","id","rideId","reviewerId","revieweeId","createdAt","updatedAt"
"2","The ride was delayed and communication was difficult.","588d2f6b-b852-4beb-9265-7f35fdefa014","ca529453-1096-4d6d-b73c-844960b24c84","d04ea078-3e78-494d-83a0-92fee39d6bb7","697c28b3-7690-4ffd-bfa8-c30e27f63214","2026-09-07T08:45:00.000Z","2026-09-07T08:45:00.000Z"
"1","The driver did not arrive at the pickup hub.","1dcfa76a-d759-40cf-b9a0-cdda063ed7ae","6cbc24c9-997a-4575-8f50-74a63c8817db","20b672de-a2b7-4ee4-8a1e-2dd98d7a3278","b2f0c20b-d66e-41c9-b60f-6562ae71b956","2026-09-08T07:40:00.000Z","2026-09-08T07:40:00.000Z"
"5","Smooth ride and reached campus on time.","94c993c9-b761-4b9d-85a4-b8e70aa3a014","d4d9d3bf-e1ec-4b6c-8fd1-77e5c98c2dfc","e0a60ad9-cc73-4c06-a3f4-008b5f55a00b","fc8036f4-d3bf-49ee-baff-431b84d612ea","2026-09-09T05:57:00.000Z","2026-09-09T05:57:00.000Z"
"3","The ride was acceptable but could be more punctual.","8d0eb2d0-70e7-4d5a-98f7-fa968fe21ead","78c3715a-e0d6-4e72-8e78-0812a9f0dc30","aa992245-dc20-4688-8711-279522417636","2d02ada0-aefc-4d76-9f2f-c57bee3201ac","2026-09-10T11:03:00.000Z","2026-09-10T11:03:00.000Z"
"1","The driver did not arrive at the pickup hub.","72fcce67-7a48-45bf-a751-8d8f144846df","80d22281-505f-4704-b42a-1fb05dcf59f6","b4c86de6-995d-4335-a3bb-265de522aecf","afabde80-8412-4536-8a7d-443441b6329d","2026-09-15T03:43:00.000Z","2026-09-15T03:43:00.000Z"
"5","Smooth ride and reached campus on time.","ee9a8fdb-d81f-403b-aaa2-ee782163ecce","95daa436-49ea-4a26-ae45-05b68c07a3c6","c9ab0de5-362b-43a7-9367-b620469096dd","6c3f7adf-4f2a-4914-ba78-8b1548f14a1a","2026-09-16T08:59:00.000Z","2026-09-16T08:59:00.000Z"
"3","The ride was acceptable but could be more punctual.","a224743b-91cd-4fdd-b45c-d41ac8f6e1bf","505a1ac1-40b5-4652-8fbf-67b3a88f1740","8e8cd61b-b7bc-4aca-9fce-e812388f43cc","15d12fa2-5285-4e19-a290-344ead002d9f","2026-09-21T07:58:00.000Z","2026-09-21T07:58:00.000Z"
"1","The driver did not arrive at the pickup hub.","f77adccc-f105-4611-b6bf-f914c6e9bfc3","78ab243a-4567-42f8-baa5-d6fb3f981e4f","8574ead2-c80a-462a-8ad9-5f880cff1bd5","e977337e-9b7d-4b79-9851-7a31a276eaf5","2026-09-22T13:12:00.000Z","2026-09-22T13:12:00.000Z"
"3","The ride was acceptable but could be more punctual.","adcf0748-02e5-4dd8-aa17-b66c1d9bd3fd","f49031a7-61f3-4710-8dca-29a16eb403d0","93fc6c87-52d4-41ea-a349-e5ddc835fe35","5def974b-b8b4-4ef7-8825-5a50ee6710cd","2026-09-28T08:10:00.000Z","2026-09-28T08:10:00.000Z"
"3","The ride was acceptable but could be more punctual.","82ee1e5d-69c6-42c7-bc7f-a0b5e75f2d63","7d02b32f-7429-403a-8b78-9abb2743d54c","c1485f8d-0ff6-4d51-a3fe-b9cc726fcca1","0234ea7e-b8a5-4a4f-8b12-eb48fefff06e","2026-09-29T08:20:00.000Z","2026-09-29T08:20:00.000Z"
"4","Friendly driver and a mostly smooth ride.","2d3a01a2-05f1-4cea-894b-ea71591245ae","1b3f6749-f0ae-4234-8f8a-04caf7f11e60","adfaa168-2d4e-439d-b336-2a1e0b068a71","29bb8b65-a83a-4f6b-b7c4-0a86fd9b82a1","2026-10-01T07:37:00.000Z","2026-10-01T07:37:00.000Z"
"4","Friendly driver and a mostly smooth ride.","7f8a027e-ba20-41f6-826d-18e4ff3a7d18","36b2c460-a1cd-457c-92fe-8f2b55f34de3","bc632420-5e50-4e7f-82f8-381b3e8cb729","c283b8d4-e85f-4f55-a686-461ce166d95c","2026-10-02T12:32:00.000Z","2026-10-02T12:32:00.000Z"
"2","The ride was delayed and communication was difficult.","f26e2fd6-e83a-41d7-ae89-4d8954288189","49077169-77dd-4c65-bdc5-b78766d672c2","48157b16-b775-431a-954d-8b033f391056","8d2bb992-3062-4ae3-b2ae-9d47074dec68","2026-10-06T10:37:00.000Z","2026-10-06T10:37:00.000Z"
"2","The ride was delayed and communication was difficult.","8d527da6-0570-4b40-962c-e4b5339b9529","51804ff0-732e-4f33-9d16-ce45d3f78ad0","5bfe2107-4596-4e4b-8e28-b4761607f7e9","a2cb33f4-0739-4e42-9665-4bae72ebfb2a","2026-10-12T09:23:00.000Z","2026-10-12T09:23:00.000Z"
"2","The ride was delayed and communication was difficult.","6b1c4053-7a19-4d0e-afdb-09c6e162e12b","b329300e-ced4-4596-85e2-2463a21ba4f9","eb966ee8-6300-4734-85a3-fe051d2fa003","95e5d040-6f8f-43de-b101-0a1abbfde269","2026-10-13T06:29:00.000Z","2026-10-13T06:29:00.000Z"
"3","The ride was acceptable but could be more punctual.","742bcc6a-0937-4d97-913d-d689db4e1bcd","39f52ca3-2357-46c5-a98e-8b35ad97689d","ff4be7d8-c958-42da-b75f-f3df6987f079","fbade199-d957-41f1-9c4b-bef677c6f400","2026-10-16T12:32:00.000Z","2026-10-16T12:32:00.000Z"
"3","The ride was acceptable but could be more punctual.","682f87f7-37a2-48d6-9c34-270dcf0eddd9","6cfcfb66-bb8d-4fd1-8063-a7710b4de356","abc3a47b-8ad1-4b85-9c68-7d9ca2c6091e","ffe56b11-38f8-4fa2-936c-d19021b522b8","2026-10-17T07:26:00.000Z","2026-10-17T07:26:00.000Z"
"2","The ride was delayed and communication was difficult.","9bb0dbe5-198d-4900-8c1b-94bc5f03c25e","b7ff1174-56c9-45b7-b1b5-f94890f4a440","b9d9e60d-de32-4732-8eb8-480e0e81bcbf","3857e3b0-5efa-484e-a045-2777f41b2610","2026-10-22T10:25:00.000Z","2026-10-22T10:25:00.000Z"
"5","Smooth ride and reached campus on time.","d167a109-48d7-4ea9-9ce4-a75f853b289c","40cdaa64-0cc4-4366-91b4-6ad064592b70","15d12fa2-5285-4e19-a290-344ead002d9f","ac0cf495-0f8e-40d8-b476-4ac4d53bdc5b","2026-10-23T06:08:00.000Z","2026-10-23T06:08:00.000Z"
"1","The driver did not arrive at the pickup hub.","71b0b419-789f-4f8a-bf1f-0c631d6d72ab","bf7e7173-707d-409a-bb59-ec2ffaf87c16","e0ad93ac-7350-43c7-be63-6b8925810342","24be40cc-fd8a-4efb-95f0-6ec1a107c563","2026-10-29T06:21:00.000Z","2026-10-29T06:21:00.000Z"
"1","The driver did not arrive at the pickup hub.","919b10c8-7382-4eed-94e0-a7f3440811eb","e9bf46ef-8967-4464-94e3-2bb4e3e3b2e4","3a8f1c12-2394-4eb5-8694-7152af59c7d0","7d4898cc-54f3-4bd1-b9da-b31ff1cb26c3","2026-10-31T07:35:00.000Z","2026-10-31T07:35:00.000Z"
"4","Friendly driver and a mostly smooth ride.","003f28a0-9156-47e1-9df5-00e2406e5d8e","bc79fdd2-1cc0-4c64-be42-1c9072fc1859","443d0a1a-c4da-4cf7-9517-4c02de0dff9c","e0ad93ac-7350-43c7-be63-6b8925810342","2026-11-02T10:47:00.000Z","2026-11-02T10:47:00.000Z"
"1","The driver did not arrive at the pickup hub.","8816eac9-2692-41e6-b39b-7951fc28a67f","4c1da699-4a95-4e14-9e46-fd8dcda4c5d3","fa4b13bc-6768-4b5d-843e-2b8836ed9113","c3c94b51-2803-4c25-9e1e-bbe1eb6386cc","2026-11-04T07:49:00.000Z","2026-11-04T07:49:00.000Z"
"1","The driver did not arrive at the pickup hub.","f2d88c5c-2357-44bb-a605-82bd8b3aa892","10dd458e-25b6-43e5-92b7-c13023c64c59","916eed74-db65-4e11-bce1-ffc16e674a10","6aa130d0-4c4b-48c2-bc80-80079a81385f","2026-11-05T10:21:00.000Z","2026-11-05T10:21:00.000Z"
"1","The driver did not arrive at the pickup hub.","437a1568-c42f-49e5-b6ce-d1ede1a1e433","65fc0765-171e-4768-8f13-83aa789737e0","7f819a59-7908-47e3-8d88-f31823ce6b9f","1f497524-0e6c-424a-94f9-93905b5a9755","2026-08-10T12:37:00.000Z","2026-08-10T12:37:00.000Z"
"2","The ride was delayed and communication was difficult.","62db7fbd-25b1-4f52-915d-3a3e82c6295d","237da348-7907-4718-866e-335cde0139c1","fa8313a6-d0cd-4c89-ac5a-1bcf559767e4","1734859f-c79f-4dfa-95dd-e252c5d669fc","2026-08-14T04:06:00.000Z","2026-08-14T04:06:00.000Z"
"1","The driver did not arrive at the pickup hub.","6a6987e0-6a28-4cc3-b8af-0be3a6720688","3bee09b2-95a6-498d-b915-d3ee887867aa","5b9101ca-8247-4c12-bf7c-68abf2b98166","609a5aa2-e576-472b-ae03-3d339a90c45c","2026-08-17T08:38:00.000Z","2026-08-17T08:38:00.000Z"
"1","The driver did not arrive at the pickup hub.","19462960-7900-471b-9c83-a9270eb36c1a","8515b1ea-25b5-4b79-a405-967ef14578af","95204930-6f62-4024-8493-801a30e46f1a","3a8f1c12-2394-4eb5-8694-7152af59c7d0","2026-08-17T08:59:00.000Z","2026-08-17T08:59:00.000Z"
"4","Friendly driver and a mostly smooth ride.","702ca0cf-4787-4ae0-9eba-f0dd252a2cd4","c49264b1-69a1-495c-9e81-1661b261b3a1","ce05a8a6-09ab-4705-92d1-3f61a51fd69d","73c6ef3d-a748-4db3-bd54-68c614823c0d","2026-08-19T07:24:00.000Z","2026-08-19T07:24:00.000Z"
"2","The ride was delayed and communication was difficult.","7f7acb58-6387-4248-aa3b-073c85609778","02b9654f-0b9c-4c0f-8d0b-7ee75d69869b","b3d23434-7107-4dee-ad1b-eebdb7958392","e7cc1cf8-531c-4ba4-ae07-b3b8c7ed12b4","2026-08-26T09:07:00.000Z","2026-08-26T09:07:00.000Z"
"4","Friendly driver and a mostly smooth ride.","bd6b4681-c32d-4a4c-bdee-29df2d9840f1","219a9f81-23af-4a87-82c9-00103d3c4c10","24d2a11e-ee6c-4f5b-80ff-7fb9eb39ac32","105772de-3e2e-4525-873d-28205793d14f","2026-08-26T04:54:00.000Z","2026-08-26T04:54:00.000Z"
"4","Friendly driver and a mostly smooth ride.","dd22da7c-0714-4411-b760-b144932bae2c","b95d44b1-a000-4708-a130-d08780d6485d","3e9526f5-f65f-4da1-a2b1-553ce23973f7","03dfc805-e814-4e5f-a637-8a041faf9ad7","2026-08-29T13:02:00.000Z","2026-08-29T13:02:00.000Z"
"3","The ride was acceptable but could be more punctual.","96166173-328a-4db7-a69a-ea0cd0637416","68e11ca0-3e59-47eb-8235-9af12559df44","4e00ed27-5fe2-4835-b43b-aad7700f4e90","5c76a658-080e-4482-b7f5-3c04ef99ff4f","2026-08-31T11:32:00.000Z","2026-08-31T11:32:00.000Z"
"4","Friendly driver and a mostly smooth ride.","df1ee3c7-3bfb-48da-9a09-23ef8d0a5659","aef59bda-2e4a-4d2a-a535-36263ae82a38","033a0415-353b-46da-a08f-1e6fb661c073","36ffa906-e6db-4e16-8e9b-e3f24ede715c","2026-09-03T05:51:00.000Z","2026-09-03T05:51:00.000Z"
"4","Friendly driver and a mostly smooth ride.","380bd9ad-f325-4c45-8773-753c6a1be50b","f64767c4-af3a-47be-acc7-3ea11da42274","09fad991-eb28-483c-a92f-412d005f86e1","e163653a-9bbe-4e9d-81ab-acf5fb7c4166","2026-09-04T09:55:00.000Z","2026-09-04T09:55:00.000Z"
"5","Smooth ride and reached campus on time.","16eda27a-5b93-4806-9078-a2d6bda885f6","70f69ca4-d226-4e06-8c3f-95690772183e","c2109785-34d1-4db4-83fd-a38a96ff6385","fa4b13bc-6768-4b5d-843e-2b8836ed9113","2026-09-07T04:41:00.000Z","2026-09-07T04:41:00.000Z"
"3","The ride was acceptable but could be more punctual.","607ffa94-9497-4d5e-a41a-da6118590b98","461e5561-1342-4de9-9f6e-44c7fdcf8d5d","3f9c3912-4b7f-4630-8ee8-ef4328f8653a","8190565d-9fb1-4428-a386-4bb1b2f4fdee","2026-09-09T13:35:00.000Z","2026-09-09T13:35:00.000Z"
"1","The driver did not arrive at the pickup hub.","d011b791-38c4-48eb-9796-1a00da6d2d8f","cb373836-670c-4979-b437-20673338636b","d6e02938-24dd-495b-9cf8-9fdde224b304","e4b9e33a-9380-46ad-8b5f-37aca78f2d78","2026-09-09T03:10:00.000Z","2026-09-09T03:10:00.000Z"
"1","The driver did not arrive at the pickup hub.","0307194e-39ad-4470-b16c-55be0d754086","9580a374-62b1-4eae-bcd0-ac7f6a06f671","165aff37-2b73-412f-8558-09a275acac4f","61b7de30-6ccf-41d6-881f-85e56e865717","2026-09-10T11:43:00.000Z","2026-09-10T11:43:00.000Z"
"4","Friendly driver and a mostly smooth ride.","fba86a53-81fc-4ed1-b9dc-b1e556cb6437","9545e0e9-642e-4404-a573-e92a596150aa","46c4f251-86ea-4605-9b4a-0a7b31ba73c3","ae43995b-0b10-49a4-a37e-36a29c7b89fa","2026-09-14T06:37:00.000Z","2026-09-14T06:37:00.000Z"
"3","The ride was acceptable but could be more punctual.","dea3539e-d203-41f1-accf-e9de0eff5fa1","71ad94f4-57f7-4fac-817a-5a2a1cb72cad","e3132854-383b-4d80-b4f9-344261841ff2","2139d70e-ad87-4ff0-985d-00ddaa9d1f33","2026-09-14T10:14:00.000Z","2026-09-14T10:14:00.000Z"
"3","The ride was acceptable but could be more punctual.","4e475959-ba98-4e5e-9946-995ad7e5ad9a","04d4075a-882a-44da-a10d-859151f3b47c","4f582076-f405-4dad-b185-9ae556fcc905","b13dc47d-8a9c-45eb-9dee-0cc214bf6ab4","2026-09-15T06:58:00.000Z","2026-09-15T06:58:00.000Z"
"1","The driver did not arrive at the pickup hub.","eef81c30-a5f1-4717-9a10-dbb2b8e100fd","d27e67f4-e6a7-4cab-9dd0-1692b1b0a82a","df141c8b-23ed-41b3-b69d-5959a4d5207e","f1320520-f547-4abc-be6f-66bd5f323eb5","2026-09-16T12:00:00.000Z","2026-09-16T12:00:00.000Z"
"2","The ride was delayed and communication was difficult.","9c05d436-5a51-4f06-b634-e02bc362b35b","8ab28b94-da4a-47a7-856e-bb3f911a092f","0ab4c678-1df8-414b-9f8b-66facfcdbc01","916eed74-db65-4e11-bce1-ffc16e674a10","2026-09-21T08:46:00.000Z","2026-09-21T08:46:00.000Z"
"1","The driver did not arrive at the pickup hub.","67c488ab-5100-4277-9973-3b97cc8d6dc2","28fd002f-07f7-4e68-9dad-d29d9248e218","8c232265-ccb7-492a-b875-50ee8bc45208","c36606d7-b032-4936-8403-b0f1a43f756a","2026-09-24T04:19:00.000Z","2026-09-24T04:19:00.000Z"
"3","The ride was acceptable but could be more punctual.","c737f8b2-051f-4780-a88e-a6ce9db938a9","994d541c-a0d6-4253-adf5-dee93277ee0d","4bc51cf7-3d71-496c-b2e9-01f1fd8c725a","917b003b-c912-4ed9-afb7-f7eba33fcb14","2026-09-25T07:15:00.000Z","2026-09-25T07:15:00.000Z"
"2","The ride was delayed and communication was difficult.","29ec5f85-dad1-48ea-a399-56046702ee4d","c6b6ec8c-fa82-4bc7-811e-2d6a2e654539","4cc1b8ef-4224-4c25-a72f-a96bb3963a45","fb85cd08-9134-4e91-ad82-1bf40b5e18fe","2026-09-30T07:15:00.000Z","2026-09-30T07:15:00.000Z"
"3","The ride was acceptable but could be more punctual.","0643b4bc-8506-4741-9cbd-37004f025ff0","4b43287c-b8d6-4144-801f-8fc738d1f660","ce3592dc-d951-4134-a2cd-52dbc233a3f4","7a49978a-5b30-4a61-89ea-d655c3a89110","2026-10-01T08:18:00.000Z","2026-10-01T08:18:00.000Z"
"1","The driver did not arrive at the pickup hub.","e7f3c718-7f6c-4eb0-b017-718d5b617a84","2663d3af-98fe-4997-a9a5-c2079a3eb8e3","a6724b4c-1f36-4019-9072-772bbdeeca30","08fe57ab-1152-4527-a359-68c4e78e68d5","2026-10-02T09:01:00.000Z","2026-10-02T09:01:00.000Z"
"4","Friendly driver and a mostly smooth ride.","ff3d781a-9053-4762-8772-727319b4f4e9","60c3d7e5-9d4d-4553-87ac-9b1142f3ef9f","2d02ada0-aefc-4d76-9f2f-c57bee3201ac","669af901-6937-4b2d-a11b-46de7e09eced","2026-10-03T04:09:00.000Z","2026-10-03T04:09:00.000Z"
"2","The ride was delayed and communication was difficult.","f47023c1-d722-498e-b0ff-ffcef7db4434","abd4cbef-dd87-4896-8b4d-0e1f2563b91f","71cd4f7b-3e01-44d7-9657-d28c4544f992","7f819a59-7908-47e3-8d88-f31823ce6b9f","2026-10-06T07:06:00.000Z","2026-10-06T07:06:00.000Z"
"1","The driver did not arrive at the pickup hub.","27f90c69-d917-4d65-955f-2bb402cbf6a6","07b55c01-5682-4721-8b66-2b08d0c5c419","29bb8b65-a83a-4f6b-b7c4-0a86fd9b82a1","08cf7a8e-ecd3-4df0-8139-226218b0981a","2026-10-06T11:04:00.000Z","2026-10-06T11:04:00.000Z"
"1","The driver did not arrive at the pickup hub.","283274d7-c107-4bcb-9edc-1f2aad517423","c982b386-100e-4b39-9d32-15aa2528aadb","ada304c3-1114-48bb-bacb-69446eecee2a","53329683-b608-43d8-93dd-40f75fc7d319","2026-10-08T11:52:00.000Z","2026-10-08T11:52:00.000Z"
"3","The ride was acceptable but could be more punctual.","812c91b8-8c15-4871-bf7e-833961ab02b3","8d0dd793-8e37-43a1-bac8-aa697bd633ce","3857e3b0-5efa-484e-a045-2777f41b2610","984e14a4-a27e-416c-9397-0cf2fb53101f","2026-10-09T05:24:00.000Z","2026-10-09T05:24:00.000Z"
"1","The driver did not arrive at the pickup hub.","e964ec9d-86e1-444f-b113-b66ba3f3157c","3ac9de7e-bec1-42f7-8fa9-65df107e439c","c4023d4b-7895-4d6b-ba0a-7cbce21340b7","364c0441-918b-402a-a77c-fc9446ad8d71","2026-10-14T10:30:00.000Z","2026-10-14T10:30:00.000Z"
"5","Smooth ride and reached campus on time.","dd68fdf1-6b08-436e-b4cf-868cde241241","dae7abf9-1dea-47a8-a3e3-3baccf480ef5","917b003b-c912-4ed9-afb7-f7eba33fcb14","481621b5-ffcf-4751-b9e2-151c0182f97a","2026-10-19T07:28:00.000Z","2026-10-19T07:28:00.000Z"
"2","The ride was delayed and communication was difficult.","b9c7aa45-146e-4cb1-9a28-70e9468e03ff","ba1e12e2-9eb9-4b6c-a607-fc906828f215","0c422408-fcb3-49ec-919b-15b6c943586f","1de804a1-1c04-4d9b-88a6-03aa475b2f23","2026-10-21T04:45:00.000Z","2026-10-21T04:45:00.000Z"
"3","The ride was acceptable but could be more punctual.","7b6095a5-ddf4-43d6-a5e7-ba1fd9078a8a","0c045a71-d9cc-43be-9b09-97b1a3968080","ff933861-ecae-470a-9ee4-3663e749fdbc","b1b24393-ed6c-4074-a261-01b7aa240011","2026-10-26T08:27:00.000Z","2026-10-26T08:27:00.000Z"
"3","The ride was acceptable but could be more punctual.","dd8b65d8-eb72-403f-a6f0-fde0bcf35540","fde6ff47-b7a0-4c75-9ca8-424f0aea8b8a","d022c9ae-ee6b-4085-b2c1-11a5c9e6c784","8fcb293d-bce3-4068-b448-c15533882e86","2026-10-29T09:04:00.000Z","2026-10-29T09:04:00.000Z"
"2","The ride was delayed and communication was difficult.","b9d62232-a9c5-45ae-be16-e1d87d25bf67","a9e80342-6cec-42ba-b981-0e229d2d5046","1386d7bb-79eb-4e36-b78d-7ac74357b589","f34b84c7-eb95-4dff-958a-ef69c608f272","2026-11-02T05:23:00.000Z","2026-11-02T05:23:00.000Z"
"5","Smooth ride and reached campus on time.","7fecf667-32c7-49fe-acf7-514227151775","acf93cf4-9e54-4569-887d-4289bedf6b9c","bf4c6c59-6b96-40c9-9575-8528b27b985c","6279cde7-2c2c-4986-a9a4-55039693b818","2026-11-02T07:36:00.000Z","2026-11-02T07:36:00.000Z"
"1","The driver did not arrive at the pickup hub.","2cff5a41-b456-43bf-af05-6879ae3ba51c","e8667c4f-2d5f-42ec-8e58-87839a8d1747","b5e29269-7643-45b9-ac7a-a2ccd2b93983","61a5fb10-8cc3-48db-a009-2fdb4eb9c378","2026-11-03T07:42:00.000Z","2026-11-03T07:42:00.000Z"
"2","The ride was delayed and communication was difficult.","431e66c7-1470-4a39-bf1f-22b4b2ee5655","99f441eb-bb0f-43c9-9137-0a1796ac06ca","91bce675-58bc-4bd2-b962-52dc6f401671","6b38852c-3199-4130-9bef-739d2cbf98cd","2026-11-04T07:07:00.000Z","2026-11-04T07:07:00.000Z"
"3","The ride was acceptable but could be more punctual.","bef8386b-e6ed-4b73-869a-a95d924dae31","214b642e-0f38-471f-a2f5-2ef1c70c23dc","d52bd72b-f975-4a9d-a394-ead49b80912b","c4608e10-532e-42df-b9ca-6399d157bc77","2026-08-10T07:54:00.000Z","2026-08-10T07:54:00.000Z"
"3","The ride was acceptable but could be more punctual.","fc1e180c-a56c-44c8-ad50-b106a153ced5","892e5adb-bb66-43ba-b497-55611d3ffa6e","2611b03a-dd3f-4f47-9599-e17430f77e92","9c577260-815e-4814-ae42-db071f0604b0","2026-08-10T08:25:00.000Z","2026-08-10T08:25:00.000Z"
"1","The driver did not arrive at the pickup hub.","c2146cf8-1f25-4ca6-859d-d2d0cb1fedaf","f8b3b161-489a-47e1-97f1-0478054aa733","fe0b23a7-80b0-4776-aec0-0e53d369acc1","11e76d6b-888c-4c86-a3f2-2d4bab255598","2026-08-11T08:39:00.000Z","2026-08-11T08:39:00.000Z"
"5","Smooth ride and reached campus on time.","5e3e5d7e-c7b1-4c7d-b9e0-f603f3a0c568","c9abd69a-95fb-4047-88aa-1a4f0b89e684","5b1a8339-482f-4cfd-adca-c91175dce9e8","65caf2f5-0b5e-452f-a096-f7f73ba694f9","2026-08-15T06:06:00.000Z","2026-08-15T06:06:00.000Z"
"3","The ride was acceptable but could be more punctual.","323f6d4a-b091-4e75-bfb6-279fc4f36a0e","02a9338d-3033-411e-9890-d4215b1f489e","71828ca0-ebd4-4211-ba24-a16f7159e15d","e1b6b10d-5653-452d-a57d-24e8752b2f52","2026-08-15T10:16:00.000Z","2026-08-15T10:16:00.000Z"
"1","The driver did not arrive at the pickup hub.","31562b51-06bb-427d-aa5f-54c853667417","843d409e-ee28-4db1-8b51-6f0676ff96f8","52467296-cc1a-4959-869c-83e18fa9c89e","a53ad219-be12-4a6b-9852-64dfe8aa6236","2026-08-17T05:51:00.000Z","2026-08-17T05:51:00.000Z"
"2","The ride was delayed and communication was difficult.","9a1ee838-7fd5-48bb-8a51-9a0774b395bd","dab37055-85ba-475d-b0f7-35641b127e7e","219ae89a-62d9-41de-a1e7-1597cd661ca8","38d92c3f-f6e4-4c90-add9-6f5ecbcd5bde","2026-08-18T05:48:00.000Z","2026-08-18T05:48:00.000Z"
"1","The driver did not arrive at the pickup hub.","9a47d1ca-386e-407a-9a01-37709ac1553b","03036283-52a2-43ac-8f47-2960e7def183","2e418ffb-eadd-4fa8-bcec-343dbb54e803","2b79909a-3fc7-4286-93ba-521d9aa64a8f","2026-08-20T07:11:00.000Z","2026-08-20T07:11:00.000Z"
"1","The driver did not arrive at the pickup hub.","79119876-248f-4340-8711-24c1521d6775","ead236c5-2b28-4552-9ef6-7359bc6cebe2","4aeb0ba0-1769-494f-8568-1d022bba57f2","5a240b3c-f182-4a30-82d1-ae0f6586bff3","2026-08-24T12:27:00.000Z","2026-08-24T12:27:00.000Z"
"4","Friendly driver and a mostly smooth ride.","087c6858-a222-4338-b6f6-043c568dc303","985b307c-1207-41da-bd03-297623770ad0","67279c91-e351-4505-a0ca-11fce52988a2","9beabcea-410e-43e0-9c0e-c32f2476c785","2026-08-22T07:19:00.000Z","2026-08-22T07:19:00.000Z"
"3","The ride was acceptable but could be more punctual.","b47c335a-73a1-4939-b2cd-5ad6d79e85ee","c37d81f7-cada-4bb7-96c0-550745d2d5c2","0c83d7c7-d302-4b47-8f0b-a78f47b02764","85bed899-042e-4b82-a6ac-e7f8e8652524","2026-08-24T06:43:00.000Z","2026-08-24T06:43:00.000Z"
"1","The driver did not arrive at the pickup hub.","a2818fa5-0fc5-41de-a709-b70badf3f248","e72019a5-1885-454c-ae6a-1db99599b533","689f14ae-a33d-4e68-bcf5-198a44130c16","5b9101ca-8247-4c12-bf7c-68abf2b98166","2026-08-25T07:39:00.000Z","2026-08-25T07:39:00.000Z"
